SYMBOL,DATE,itime,rtime,iprice
AA,20110103,9:30:00,,15.84
AA,20110103,9:45:00,9:44:59,16.0799
AA,20110103,10:00:00,9:59:59,16.16
AA,20110103,10:15:00,10:14:57,16.11
AA,20110103,10:30:00,10:29:58,16.12
AA,20110103,10:45:00,10:44:57,16.115
AA,20110103,11:00:00,10:59:59,16.1
AA,20110103,11:15:00,11:14:58,16.07
AA,20110103,11:30:00,11:29:58,16.0287
AA,20110103,11:45:00,11:44:58,16.035
AA,20110103,12:00:00,11:59:57,16.0499
AA,20110103,12:15:00,12:14:59,16.03
AA,20110103,12:30:00,12:29:59,16
AA,20110103,12:45:00,12:44:59,15.98
AA,20110103,13:00:00,12:59:55,15.97
AA,20110103,13:15:00,13:14:52,15.97
AA,20110103,13:30:00,13:29:57,15.98
AA,20110103,13:45:00,13:44:58,16.031
AA,20110103,14:00:00,13:59:59,15.995
AA,20110103,14:15:00,14:14:59,15.941
AA,20110103,14:30:00,14:29:58,15.92
AA,20110103,14:45:00,14:44:57,15.93
AA,20110103,15:00:00,14:59:56,15.9211
AA,20110103,15:15:00,15:14:59,15.8842
AA,20110103,15:30:00,15:29:59,15.8255
AA,20110103,15:45:00,15:44:59,15.8
AA,20110103,16:00:00,15:59:59,15.79
AA,20110103,16:15:00,16:14:18,15.77
AA,20110103,16:30:00,16:28:49,15.8
AA,20110104,9:30:00,16:30:00,16.46
AA,20110104,9:45:00,9:44:59,16.45
AA,20110104,10:00:00,9:59:59,16.4464
AA,20110104,10:15:00,10:14:59,16.3799
AA,20110104,10:30:00,10:29:59,16.43
AA,20110104,10:45:00,10:44:59,16.408
AA,20110104,11:00:00,10:59:59,16.4
AA,20110104,11:15:00,11:14:59,16.335
AA,20110104,11:30:00,11:29:59,16.363
AA,20110104,11:45:00,11:44:59,16.38
AA,20110104,12:00:00,11:59:58,16.37
AA,20110104,12:15:00,12:14:59,16.35
AA,20110104,12:30:00,12:29:59,16.28
AA,20110104,12:45:00,12:44:56,16.266
AA,20110104,13:00:00,12:59:58,16.2431
AA,20110104,13:15:00,13:14:58,16.33
AA,20110104,13:30:00,13:29:59,16.305
AA,20110104,13:45:00,13:44:59,16.3064
AA,20110104,14:00:00,13:59:59,16.319
AA,20110104,14:15:00,14:14:59,16.3
AA,20110104,14:30:00,14:29:59,16.34
AA,20110104,14:45:00,14:44:59,16.36
AA,20110104,15:00:00,14:59:59,16.385
AA,20110104,15:15:00,15:14:59,16.431
AA,20110104,15:30:00,15:29:58,16.49
AA,20110104,15:45:00,15:44:59,16.53
AA,20110104,16:00:00,15:59:59,16.51
AA,20110104,16:15:00,16:11:22,16.53
AA,20110105,9:30:00,16:25:02,16.34
AA,20110105,9:45:00,9:44:59,16.29
AA,20110105,10:00:00,9:59:59,16.145
AA,20110105,10:15:00,10:14:59,16.23
AA,20110105,10:30:00,10:29:59,16.305
AA,20110105,10:45:00,10:44:59,16.3
AA,20110105,11:00:00,10:59:59,16.32
AA,20110105,11:15:00,11:14:59,16.42
AA,20110105,11:30:00,11:29:59,16.44
AA,20110105,11:45:00,11:44:59,16.4095
AA,20110105,12:00:00,11:59:58,16.415
AA,20110105,12:15:00,12:14:57,16.45
AA,20110105,12:30:00,12:29:59,16.4799
AA,20110105,12:45:00,12:44:59,16.465
AA,20110105,13:00:00,12:59:57,16.45
AA,20110105,13:15:00,13:14:56,16.46
AA,20110105,13:30:00,13:29:59,16.51
AA,20110105,13:45:00,13:44:59,16.5165
AA,20110105,14:00:00,13:59:57,16.5601
AA,20110105,14:15:00,14:14:59,16.5199
AA,20110105,14:30:00,14:29:57,16.5
AA,20110105,14:45:00,14:44:55,16.495
AA,20110105,15:00:00,14:59:58,16.509
AA,20110105,15:15:00,15:14:59,16.5004
AA,20110105,15:30:00,15:29:55,16.54
AA,20110105,15:45:00,15:44:59,16.51
AA,20110105,16:00:00,15:59:59,16.56
AA,20110105,16:15:00,16:11:32,16.58
AA,20110106,9:30:00,16:28:27,16.72
AA,20110106,9:45:00,9:44:59,16.4719
AA,20110106,10:00:00,9:59:59,16.412
AA,20110106,10:15:00,10:14:58,16.4001
AA,20110106,10:30:00,10:29:57,16.48
AA,20110106,10:45:00,10:44:58,16.4101
AA,20110106,11:00:00,10:59:59,16.38
AA,20110106,11:15:00,11:14:57,16.299
AA,20110106,11:30:00,11:29:59,16.32
AA,20110106,11:45:00,11:44:59,16.2604
AA,20110106,12:00:00,11:59:55,16.2996
AA,20110106,12:15:00,12:14:59,16.295
AA,20110106,12:30:00,12:29:59,16.3111
AA,20110106,12:45:00,12:44:53,16.32
AA,20110106,13:00:00,12:59:58,16.28
AA,20110106,13:15:00,13:14:58,16.27
AA,20110106,13:30:00,13:29:58,16.265
AA,20110106,13:45:00,13:44:55,16.2985
AA,20110106,14:00:00,13:59:58,16.37
AA,20110106,14:15:00,14:14:57,16.395
AA,20110106,14:30:00,14:29:58,16.33
AA,20110106,14:45:00,14:44:55,16.29
AA,20110106,15:00:00,14:59:59,16.3299
AA,20110106,15:15:00,15:14:56,16.39
AA,20110106,15:30:00,15:29:58,16.34
AA,20110106,15:45:00,15:44:59,16.3301
AA,20110106,16:00:00,15:59:59,16.36
AA,20110106,16:15:00,16:11:44,16.36
AA,20110107,9:30:00,16:28:33,16.45
AA,20110107,9:45:00,9:44:59,16.35
AA,20110107,10:00:00,9:59:58,16.25
AA,20110107,10:15:00,10:14:59,16.39
AA,20110107,10:30:00,10:29:59,16.372
AA,20110107,10:45:00,10:44:59,16.355
AA,20110107,11:00:00,10:59:58,16.389
AA,20110107,11:15:00,11:14:59,16.37
AA,20110107,11:30:00,11:29:58,16.31
AA,20110107,11:45:00,11:44:59,16.3101
AA,20110107,12:00:00,11:59:59,16.2799
AA,20110107,12:15:00,12:14:59,16.25
AA,20110107,12:30:00,12:29:59,16.2099
AA,20110107,12:45:00,12:44:59,16.18
AA,20110107,13:00:00,12:59:59,16.165
AA,20110107,13:15:00,13:14:59,16.23
AA,20110107,13:30:00,13:29:59,16.2506
AA,20110107,13:45:00,13:44:59,16.27
AA,20110107,14:00:00,13:59:50,16.26
AA,20110107,14:15:00,14:14:59,16.29
AA,20110107,14:30:00,14:29:59,16.3
AA,20110107,14:45:00,14:44:56,16.325
AA,20110107,15:00:00,14:59:55,16.33
AA,20110107,15:15:00,15:14:59,16.315
AA,20110107,15:30:00,15:29:59,16.33
AA,20110107,15:45:00,15:44:59,16.39
AA,20110107,16:00:00,15:59:59,16.4322
AA,20110107,16:15:00,16:13:32,16.42
AA,20110110,9:30:00,16:28:51,16.7
AA,20110110,9:45:00,9:44:59,16.5504
AA,20110110,10:00:00,9:59:59,16.43
AA,20110110,10:15:00,10:14:59,16.5296
AA,20110110,10:30:00,10:29:59,16.471
AA,20110110,10:45:00,10:44:59,16.5136
AA,20110110,11:00:00,10:59:55,16.5
AA,20110110,11:15:00,11:14:58,16.47
AA,20110110,11:30:00,11:29:59,16.455
AA,20110110,11:45:00,11:44:59,16.465
AA,20110110,12:00:00,11:59:56,16.4842
AA,20110110,12:15:00,12:14:56,16.508
AA,20110110,12:30:00,12:29:57,16.5342
AA,20110110,12:45:00,12:44:58,16.535
AA,20110110,13:00:00,12:59:58,16.5
AA,20110110,13:15:00,13:14:55,16.5089
AA,20110110,13:30:00,13:29:58,16.529
AA,20110110,13:45:00,13:44:59,16.541
AA,20110110,14:00:00,13:59:59,16.5464
AA,20110110,14:15:00,14:14:59,16.5085
AA,20110110,14:30:00,14:29:59,16.45
AA,20110110,14:45:00,14:44:59,16.4754
AA,20110110,15:00:00,14:59:59,16.46
AA,20110110,15:15:00,15:14:59,16.45
AA,20110110,15:30:00,15:29:59,16.475
AA,20110110,15:45:00,15:44:59,16.48
AA,20110110,16:00:00,15:59:59,16.4687
AA,20110111,9:30:00,16:06:00,16.29
AA,20110111,9:45:00,9:44:59,16.103
AA,20110111,10:00:00,9:59:59,16.24
AA,20110111,10:15:00,10:14:59,16.258
AA,20110111,10:30:00,10:29:59,16.19
AA,20110111,10:45:00,10:44:59,16.195
AA,20110111,11:00:00,10:59:55,16.3162
AA,20110111,11:15:00,11:14:58,16.26
AA,20110111,11:30:00,11:29:59,16.23
AA,20110111,11:45:00,11:44:58,16.2799
AA,20110111,12:00:00,11:59:59,16.271
AA,20110111,12:15:00,12:14:58,16.255
AA,20110111,12:30:00,12:29:56,16.2915
AA,20110111,12:45:00,12:44:59,16.3
AA,20110111,13:00:00,12:59:59,16.333
AA,20110111,13:15:00,13:14:59,16.27
AA,20110111,13:30:00,13:29:55,16.3601
AA,20110111,13:45:00,13:44:59,16.31
AA,20110111,14:00:00,13:59:59,16.29
AA,20110111,14:15:00,14:14:59,16.275
AA,20110111,14:30:00,14:29:52,16.34
AA,20110111,14:45:00,14:44:59,16.31
AA,20110111,15:00:00,14:59:58,16.302
AA,20110111,15:15:00,15:14:59,16.29
AA,20110111,15:30:00,15:29:59,16.2836
AA,20110111,15:45:00,15:44:58,16.33
AA,20110111,16:00:00,15:59:59,16.338
AA,20110111,16:15:00,16:14:44,16.32
AA,20110112,9:30:00,16:28:19,16.39
AA,20110112,9:45:00,9:44:58,16.28
AA,20110112,10:00:00,9:59:59,16.29
AA,20110112,10:15:00,10:14:58,16.2905
AA,20110112,10:30:00,10:29:59,16.3011
AA,20110112,10:45:00,10:44:54,16.28
AA,20110112,11:00:00,10:59:58,16.33
AA,20110112,11:15:00,11:14:59,16.32
AA,20110112,11:30:00,11:29:59,16.29
AA,20110112,11:45:00,11:44:56,16.285
AA,20110112,12:00:00,11:59:59,16.2401
AA,20110112,12:15:00,12:14:57,16.2582
AA,20110112,12:30:00,12:29:56,16.2524
AA,20110112,12:45:00,12:44:55,16.23
AA,20110112,13:00:00,12:59:57,16.2301
AA,20110112,13:15:00,13:14:59,16.22
AA,20110112,13:30:00,13:29:59,16.23
AA,20110112,13:45:00,13:44:59,16.23
AA,20110112,14:00:00,13:59:59,16.22
AA,20110112,14:15:00,14:14:57,16.22
AA,20110112,14:30:00,14:29:58,16.135
AA,20110112,14:45:00,14:44:53,16.195
AA,20110112,15:00:00,14:59:59,16.2
AA,20110112,15:15:00,15:14:59,16.185
AA,20110112,15:30:00,15:29:59,16.1625
AA,20110112,15:45:00,15:44:59,16.1925
AA,20110112,16:00:00,15:59:59,16.23
AA,20110112,16:15:00,16:11:14,16.25
AA,20110113,9:30:00,16:29:11,16.13
AA,20110113,9:45:00,9:44:58,16.02
AA,20110113,10:00:00,9:59:59,15.96
AA,20110113,10:15:00,10:14:59,15.909
AA,20110113,10:30:00,10:29:58,15.925
AA,20110113,10:45:00,10:44:56,15.91
AA,20110113,11:00:00,10:59:58,15.8788
AA,20110113,11:15:00,11:14:59,15.889
AA,20110113,11:30:00,11:29:59,15.915
AA,20110113,11:45:00,11:44:59,15.85
AA,20110113,12:00:00,11:59:59,15.81
AA,20110113,12:15:00,12:14:58,15.81
AA,20110113,12:30:00,12:29:57,15.7999
AA,20110113,12:45:00,12:44:59,15.76
AA,20110113,13:00:00,12:59:59,15.66
AA,20110113,13:15:00,13:14:59,15.77
AA,20110113,13:30:00,13:29:58,15.81
AA,20110113,13:45:00,13:44:58,15.74
AA,20110113,14:00:00,13:59:57,15.7499
AA,20110113,14:15:00,14:14:55,15.7201
AA,20110113,14:30:00,14:29:58,15.72
AA,20110113,14:45:00,14:44:57,15.7381
AA,20110113,15:00:00,14:59:58,15.685
AA,20110113,15:15:00,15:14:59,15.7419
AA,20110113,15:30:00,15:29:59,15.698
AA,20110113,15:45:00,15:44:59,15.71
AA,20110113,16:00:00,15:59:59,15.74
AA,20110113,16:15:00,16:14:32,15.82
AA,20110114,9:30:00,16:29:30,15.79
AA,20110114,9:45:00,9:44:59,15.91
AA,20110114,10:00:00,9:59:58,15.97
AA,20110114,10:15:00,10:14:57,15.965
AA,20110114,10:30:00,10:29:59,15.88
AA,20110114,10:45:00,10:44:59,15.93
AA,20110114,11:00:00,10:59:59,15.9
AA,20110114,11:15:00,11:14:59,15.89
AA,20110114,11:30:00,11:29:59,15.852
AA,20110114,11:45:00,11:44:59,15.9185
AA,20110114,12:00:00,11:59:58,15.92
AA,20110114,12:15:00,12:14:56,15.9504
AA,20110114,12:30:00,12:29:56,15.95
AA,20110114,12:45:00,12:44:59,15.968
AA,20110114,13:00:00,12:59:53,15.9399
AA,20110114,13:15:00,13:14:48,15.9304
AA,20110114,13:30:00,13:29:53,15.93
AA,20110114,13:45:00,13:44:58,15.94
AA,20110114,14:00:00,13:59:58,16.02
AA,20110114,14:15:00,14:14:57,16.03
AA,20110114,14:30:00,14:29:52,16.0472
AA,20110114,14:45:00,14:44:59,16.04
AA,20110114,15:00:00,14:59:59,16.005
AA,20110114,15:15:00,15:14:58,15.9705
AA,20110114,15:30:00,15:29:58,15.9848
AA,20110114,15:45:00,15:44:58,15.9854
AA,20110114,16:00:00,15:59:59,15.96
AA,20110114,16:15:00,16:14:36,15.93
AA,20110118,9:30:00,16:25:39,16.19
AA,20110118,9:45:00,9:44:59,16.221
AA,20110118,10:00:00,9:59:59,16.28
AA,20110118,10:15:00,10:14:58,16.2795
AA,20110118,10:30:00,10:29:58,16.28
AA,20110118,10:45:00,10:44:57,16.27
AA,20110118,11:00:00,10:59:59,16.2
AA,20110118,11:15:00,11:14:53,16.2188
AA,20110118,11:30:00,11:29:44,16.24
AA,20110118,11:45:00,11:44:57,16.275
AA,20110118,12:00:00,11:59:57,16.28
AA,20110118,12:15:00,12:14:56,16.27
AA,20110118,12:30:00,12:29:58,16.27
AA,20110118,12:45:00,12:44:58,16.25
AA,20110118,13:00:00,12:59:53,16.255
AA,20110118,13:15:00,13:14:54,16.28
AA,20110118,13:30:00,13:29:58,16.25
AA,20110118,13:45:00,13:44:58,16.2711
AA,20110118,14:00:00,13:59:59,16.269
