SYMBOL,DATE,itime,rtime,iprice
AA,20130110,11:00:00,10:59:58,9.04
AA,20130110,11:15:00,11:14:59,9.04
AA,20130110,11:30:00,11:29:59,9.03
AA,20130110,11:45:00,11:44:59,9.03
AA,20130110,12:00:00,11:59:59,9.045
AA,20130110,12:15:00,12:14:59,9.05
AA,20130110,12:30:00,12:29:57,9.02
AA,20130110,12:45:00,12:44:59,9.03
AA,20130110,13:00:00,12:59:59,9.02
AA,20130110,13:15:00,13:14:50,9
AA,20130110,13:30:00,13:29:59,9
AA,20130110,13:45:00,13:44:59,9.01
AA,20130110,14:00:00,13:59:59,9.005
AA,20130110,14:15:00,14:14:59,9.005
AA,20130110,14:30:00,14:29:59,8.93
AA,20130110,14:45:00,14:44:55,8.96
AA,20130110,15:00:00,14:59:55,8.97
AA,20130110,15:15:00,15:14:58,8.985
AA,20130110,15:30:00,15:29:58,8.99
AA,20130110,15:45:00,15:44:59,8.975
AA,20130110,16:00:00,15:59:59,8.97
AA,20130110,16:15:00,16:12:23,8.97
AA,20130111,9:30:00,16:27:46,9.02
AA,20130111,9:45:00,9:44:58,8.97
AA,20130111,10:00:00,9:59:58,8.9
AA,20130111,10:15:00,10:14:57,8.92
AA,20130111,10:30:00,10:29:59,8.9199
AA,20130111,10:45:00,10:44:57,8.93
AA,20130111,11:00:00,10:59:58,8.92
AA,20130111,11:15:00,11:14:57,8.925
AA,20130111,11:30:00,11:29:59,8.92
AA,20130111,11:45:00,11:44:57,8.92
AA,20130111,12:00:00,11:59:59,8.905
AA,20130111,12:15:00,12:14:56,8.92
AA,20130111,12:30:00,12:29:52,8.925
AA,20130111,12:45:00,12:44:59,8.9174
AA,20130111,13:00:00,12:59:59,8.9264
AA,20130111,13:15:00,13:14:57,8.915
AA,20130111,13:30:00,13:29:59,8.919
AA,20130111,13:45:00,13:44:59,8.92
AA,20130111,14:00:00,13:59:56,8.925
AA,20130111,14:15:00,14:14:58,8.92
AA,20130111,14:30:00,14:29:58,8.915
AA,20130111,14:45:00,14:44:56,8.91
AA,20130111,15:00:00,14:59:59,8.92
AA,20130111,15:15:00,15:14:58,8.92
AA,20130111,15:30:00,15:29:59,8.92
AA,20130111,15:45:00,15:44:58,8.93
AA,20130111,16:00:00,15:59:59,8.93
AA,20130111,16:15:00,16:13:36,8.95
AA,20130114,9:30:00,16:22:36,8.98
AA,20130114,9:45:00,9:44:59,8.97
AA,20130114,10:00:00,9:59:59,8.957
AA,20130114,10:15:00,10:14:57,8.93
AA,20130114,10:30:00,10:29:58,8.93
AA,20130114,10:45:00,10:44:57,8.9
AA,20130114,11:00:00,10:59:56,8.92
AA,20130114,11:15:00,11:14:57,8.98
AA,20130114,11:30:00,11:29:49,8.96
AA,20130114,11:45:00,11:44:56,8.95
AA,20130114,12:00:00,11:59:59,8.95
AA,20130114,12:15:00,12:14:49,8.949
AA,20130114,12:30:00,12:29:59,8.92
AA,20130114,12:45:00,12:44:52,8.93
AA,20130114,13:00:00,12:59:56,8.9349
AA,20130114,13:15:00,13:14:42,8.93
AA,20130114,13:30:00,13:29:53,8.94
AA,20130114,13:45:00,13:44:58,8.95
AA,20130114,14:00:00,13:59:57,8.915
AA,20130114,14:15:00,14:14:49,8.92
AA,20130114,14:30:00,14:29:50,8.94
AA,20130114,14:45:00,14:44:57,8.92
AA,20130114,15:00:00,14:59:58,8.9
AA,20130114,15:15:00,15:14:59,8.94
AA,20130114,15:30:00,15:29:59,8.92
AA,20130114,15:45:00,15:44:59,8.935
AA,20130114,16:00:00,15:59:59,8.915
